VentaId,Fecha,Folio,ClienteId,NombreCliente,Telefono,Domicilio,ProductoId,SKU,DescripcionProducto,Cantidad,ValorUnitario,Importe,TotalVenta
89,2025-09-24,1089,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",16,PROD-016,Mouse inalámbrico,5,1016.59,5082.95,7015.01
89,2025-09-24,1089,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",10,PROD-010,Mouse inalámbrico,4,1025.44,4101.76,11116.77
89,2025-09-24,1089,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",4,PROD-004,Tablet Samsung,1,1299.88,1299.88,12416.65
90,2025-05-30,1090,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,277.79
90,2025-05-30,1090,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",16,PROD-016,Mouse inalámbrico,1,1016.59,1016.59,1294.38
90,2025-05-30,1090,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",13,PROD-013,"Monitor 24""",3,943.39,2830.17,4124.55
91,2025-09-29,1091,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,2676.32
91,2025-09-29,1091,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",6,PROD-006,USB 64GB,1,868.91,868.91,3545.23
91,2025-09-29,1091,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",5,PROD-005,Tablet Samsung,2,1366.69,2733.38,6278.61
92,2025-02-03,1092,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,277.79
92,2025-02-03,1092,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,6777.19
92,2025-02-03,1092,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",10,PROD-010,Mouse inalámbrico,2,1025.44,2050.88,8828.07
93,2025-02-09,1093,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,945.4
93,2025-02-09,1093,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",17,PROD-017,USB 64GB,2,377.22,754.44,1699.84
94,2025-07-17,1094,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,5301.28
94,2025-07-17,1094,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,6617.93
95,2025-03-18,1095,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",9,PROD-009,Auriculares Bluetooth,2,352.02,704.04,704.04
95,2025-03-18,1095,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,981.83
96,2025-03-26,1096,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",15,PROD-015,"Laptop HP 15""",3,277.79,833.37,833.37
96,2025-03-26,1096,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,7416.62
96,2025-03-26,1096,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",11,PROD-011,Tablet Samsung,1,1391.98,1391.98,8808.6
96,2025-03-26,1096,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",17,PROD-017,USB 64GB,4,377.22,1508.88,10317.48
97,2025-02-10,1097,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",6,PROD-006,USB 64GB,2,868.91,1737.82,1737.82
97,2025-02-10,1097,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",3,PROD-003,USB 64GB,1,484.52,484.52,2222.34
97,2025-02-10,1097,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",11,PROD-011,Tablet Samsung,1,1391.98,1391.98,3614.32
97,2025-02-10,1097,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",12,PROD-012,Impresora Epson,1,1025.26,1025.26,4639.58
97,2025-02-10,1097,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",13,PROD-013,"Monitor 24""",5,943.39,4716.95,9356.53
98,2025-10-28,1098,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,2783.96
98,2025-10-28,1098,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",4,PROD-004,Tablet Samsung,1,1299.88,1299.88,4083.84
99,2025-04-20,1099,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,2676.32
99,2025-04-20,1099,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",5,PROD-005,Tablet Samsung,5,1366.69,6833.45,9509.77
99,2025-04-20,1099,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",18,PROD-018,USB 64GB,1,324.14,324.14,9833.91
99,2025-04-20,1099,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",16,PROD-016,Mouse inalámbrico,5,1016.59,5082.95,14916.86
100,2025-01-27,1100,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",18,PROD-018,USB 64GB,5,324.14,1620.7,1620.7
100,2025-01-27,1100,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,3009.65
101,2025-03-01,1101,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,6626.6
101,2025-03-01,1101,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",3,PROD-003,USB 64GB,2,484.52,969.04,7595.64
101,2025-03-01,1101,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",3,PROD-003,USB 64GB,4,484.52,1938.08,9533.72
102,2025-07-19,1102,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",11,PROD-011,Tablet Samsung,4,1391.98,5567.92,5567.92
102,2025-07-19,1102,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",8,PROD-008,Auriculares Bluetooth,3,669.08,2007.24,7575.16
102,2025-07-19,1102,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",17,PROD-017,USB 64GB,1,377.22,377.22,7952.38
102,2025-07-19,1102,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",17,PROD-017,USB 64GB,4,377.22,1508.88,9461.26
103,2025-07-20,1103,42,Cliente 42,5570579758,"Calle 75 #145, Ciudad Guadalajara",20,PROD-020,Cámara Web HD,3,1316.65,3949.95,3949.95
103,2025-07-20,1103,42,Cliente 42,5570579758,"Calle 75 #145, Ciudad Guadalajara",14,PROD-014,"Laptop HP 15""",3,189.08,567.24,4517.19
103,2025-07-20,1103,42,Cliente 42,5570579758,"Calle 75 #145, Ciudad Guadalajara",17,PROD-017,USB 64GB,4,377.22,1508.88,6026.07
104,2025-03-19,1104,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",4,PROD-004,Tablet Samsung,2,1299.88,2599.76,2599.76
104,2025-03-19,1104,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",16,PROD-016,Mouse inalámbrico,3,1016.59,3049.77,5649.53
104,2025-03-19,1104,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",8,PROD-008,Auriculares Bluetooth,3,669.08,2007.24,7656.77
104,2025-03-19,1104,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",11,PROD-011,Tablet Samsung,3,1391.98,4175.94,11832.71
104,2025-03-19,1104,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",12,PROD-012,Impresora Epson,3,1025.26,3075.78,14908.49
105,2025-09-18,1105,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",2,277.79,555.58,555.58
105,2025-09-18,1105,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",3,PROD-003,USB 64GB,5,484.52,2422.6,2978.18
105,2025-09-18,1105,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",11,PROD-011,Tablet Samsung,4,1391.98,5567.92,8546.1
105,2025-09-18,1105,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",3,189.08,567.24,9113.34
106,2025-10-03,1106,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,5,559.57,2797.85,2797.85
106,2025-10-03,1106,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",3,PROD-003,USB 64GB,1,484.52,484.52,3282.37
106,2025-10-03,1106,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",2,PROD-002,Disco Duro 1TB,2,116.11,232.22,3514.59
107,2025-02-16,1107,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,1,1325.32,1325.32,1325.32
107,2025-02-16,1107,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",19,PROD-019,Teclado mecánico,2,126.92,253.84,1579.16
107,2025-02-16,1107,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",6,PROD-006,USB 64GB,5,868.91,4344.55,5923.71
107,2025-02-16,1107,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",19,PROD-019,Teclado mecánico,1,126.92,126.92,6050.63
107,2025-02-16,1107,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",17,PROD-017,USB 64GB,2,377.22,754.44,6805.07
108,2025-09-04,1108,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",3,PROD-003,USB 64GB,5,484.52,2422.6,2422.6
108,2025-09-04,1108,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",7,PROD-007,Teclado mecánico,5,559.57,2797.85,5220.45
109,2025-05-19,1109,17,Cliente 17,5549561123,"Calle 10 #204, Ciudad CDMX",16,PROD-016,Mouse inalámbrico,5,1016.59,5082.95,5082.95
109,2025-05-19,1109,17,Cliente 17,5549561123,"Calle 10 #204, Ciudad CDMX",1,PROD-001,Mouse inalámbrico,1,1325.32,1325.32,6408.27
109,2025-05-19,1109,17,Cliente 17,5549561123,"Calle 10 #204, Ciudad CDMX",20,PROD-020,Cámara Web HD,4,1316.65,5266.6,11674.87
109,2025-05-19,1109,17,Cliente 17,5549561123,"Calle 10 #204, Ciudad CDMX",15,PROD-015,"Laptop HP 15""",2,277.79,555.58,12230.45
110,2025-07-16,1110,18,Cliente 18,5576708535,"Calle 88 #516, Ciudad Querétaro",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,116.11
110,2025-07-16,1110,18,Cliente 18,5576708535,"Calle 88 #516, Ciudad Querétaro",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,305.19
110,2025-07-16,1110,18,Cliente 18,5576708535,"Calle 88 #516, Ciudad Querétaro",17,PROD-017,USB 64GB,3,377.22,1131.66,1436.85
111,2025-06-13,1111,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,5301.28
111,2025-06-13,1111,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",18,PROD-018,USB 64GB,4,324.14,1296.56,6597.84
111,2025-06-13,1111,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",18,PROD-018,USB 64GB,5,324.14,1620.7,8218.54
112,2025-05-26,1112,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",7,PROD-007,Teclado mecánico,3,559.57,1678.71,1678.71
112,2025-05-26,1112,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,2,352.02,704.04,2382.75
112,2025-05-26,1112,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,8966.0
113,2025-04-07,1113,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",8,PROD-008,Auriculares Bluetooth,2,669.08,1338.16,1338.16
113,2025-04-07,1113,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",1,PROD-001,Mouse inalámbrico,3,1325.32,3975.96,5314.12
113,2025-04-07,1113,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",6,PROD-006,USB 64GB,4,868.91,3475.64,8789.76
113,2025-04-07,1113,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,15289.16
113,2025-04-07,1113,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",3,PROD-003,USB 64GB,2,484.52,969.04,16258.2
113,2025-04-07,1113,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",3,PROD-003,USB 64GB,3,484.52,1453.56,17711.76
114,2025-09-24,1114,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",7,PROD-007,Teclado mecánico,4,559.57,2238.28,2238.28
114,2025-09-24,1114,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,3554.93
114,2025-09-24,1114,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",7,PROD-007,Teclado mecánico,1,559.57,559.57,4114.5
115,2025-09-29,1115,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",1,PROD-001,Mouse inalámbrico,2,1325.32,2650.64,2650.64
115,2025-09-29,1115,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",2,PROD-002,Disco Duro 1TB,4,116.11,464.44,3115.08
115,2025-09-29,1115,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",20,PROD-020,Cámara Web HD,3,1316.65,3949.95,7065.03
115,2025-09-29,1115,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",11,PROD-011,Tablet Samsung,3,1391.98,4175.94,11240.97
115,2025-09-29,1115,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",9,PROD-009,Auriculares Bluetooth,2,352.02,704.04,11945.01
116,2025-09-19,1116,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",11,PROD-011,Tablet Samsung,3,1391.98,4175.94,4175.94
116,2025-09-19,1116,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",17,PROD-017,USB 64GB,3,377.22,1131.66,5307.6
116,2025-09-19,1116,6,Cliente 6,5595154850,"Calle 169 #818, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,1,352.02,352.02,5659.62
117,2025-10-26,1117,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",4,PROD-004,Tablet Samsung,4,1299.88,5199.52,5199.52
117,2025-10-26,1117,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",19,PROD-019,Teclado mecánico,2,126.92,253.84,5453.36
117,2025-10-26,1117,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,5569.47
118,2025-04-08,1118,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,189.08
118,2025-04-08,1118,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",9,PROD-009,Auriculares Bluetooth,5,352.02,1760.1,1949.18
118,2025-04-08,1118,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",6,PROD-006,USB 64GB,1,868.91,868.91,2818.09
118,2025-04-08,1118,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",10,PROD-010,Mouse inalámbrico,1,1025.44,1025.44,3843.53
119,2025-06-27,1119,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",4,PROD-004,Tablet Samsung,2,1299.88,2599.76,2599.76
119,2025-06-27,1119,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",6,PROD-006,USB 64GB,5,868.91,4344.55,6944.31
119,2025-06-27,1119,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,13443.71
119,2025-06-27,1119,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,16227.67
119,2025-06-27,1119,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",14,PROD-014,"Laptop HP 15""",2,189.08,378.16,16605.83
119,2025-06-27,1119,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",19,PROD-019,Teclado mecánico,2,126.92,253.84,16859.67
120,2025-03-18,1120,1,Cliente 1,5565865916,"Calle 143 #668, Ciudad CDMX",19,PROD-019,Teclado mecánico,3,126.92,380.76,380.76
120,2025-03-18,1120,1,Cliente 1,5565865916,"Calle 143 #668, Ciudad CDMX",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,3164.72
120,2025-03-18,1120,1,Cliente 1,5565865916,"Calle 143 #668, Ciudad CDMX",4,PROD-004,Tablet Samsung,1,1299.88,1299.88,4464.6
120,2025-03-18,1120,1,Cliente 1,5565865916,"Calle 143 #668, Ciudad CDMX",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,5133.68
120,2025-03-18,1120,1,Cliente 1,5565865916,"Calle 143 #668, Ciudad CDMX",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,9233.75
120,2025-03-18,1120,1,Cliente 1,5565865916,"Calle 143 #668, Ciudad CDMX",5,PROD-005,Tablet Samsung,1,1366.69,1366.69,10600.44
121,2025-08-24,1121,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,1,352.02,352.02,352.02
121,2025-08-24,1121,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,5,352.02,1760.1,2112.12
121,2025-08-24,1121,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,2,1025.44,2050.88,4163.0
121,2025-08-24,1121,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",7,PROD-007,Teclado mecánico,1,559.57,559.57,4722.57
122,2025-08-09,1122,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",6,PROD-006,USB 64GB,4,868.91,3475.64,3475.64
122,2025-08-09,1122,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",17,PROD-017,USB 64GB,4,377.22,1508.88,4984.52
122,2025-08-09,1122,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",3,PROD-003,USB 64GB,4,484.52,1938.08,6922.6
122,2025-08-09,1122,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",9,PROD-009,Auriculares Bluetooth,3,352.02,1056.06,7978.66
122,2025-08-09,1122,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",4,PROD-004,Tablet Samsung,4,1299.88,5199.52,13178.18
123,2025-10-05,1123,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,580.55
123,2025-10-05,1123,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",18,PROD-018,USB 64GB,3,324.14,972.42,1552.97
123,2025-10-05,1123,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",4,PROD-004,Tablet Samsung,1,1299.88,1299.88,2852.85
123,2025-10-05,1123,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",18,PROD-018,USB 64GB,2,324.14,648.28,3501.13
123,2025-10-05,1123,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",3,189.08,567.24,4068.37
124,2025-10-03,1124,48,Cliente 48,5515434590,"Calle 34 #266, Ciudad CDMX",6,PROD-006,USB 64GB,1,868.91,868.91,868.91
124,2025-10-03,1124,48,Cliente 48,5515434590,"Calle 34 #266, Ciudad CDMX",12,PROD-012,Impresora Epson,2,1025.26,2050.52,2919.43
125,2025-07-15,1125,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",16,PROD-016,Mouse inalámbrico,1,1016.59,1016.59,1016.59
125,2025-07-15,1125,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",5,PROD-005,Tablet Samsung,2,1366.69,2733.38,3749.97
125,2025-07-15,1125,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",12,PROD-012,Impresora Epson,5,1025.26,5126.3,8876.27
125,2025-07-15,1125,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",17,PROD-017,USB 64GB,4,377.22,1508.88,10385.15
126,2025-09-15,1126,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,6583.25
126,2025-09-15,1126,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",5,PROD-005,Tablet Samsung,4,1366.69,5466.76,12050.01
126,2025-09-15,1126,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,16150.08
127,2025-03-27,1127,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,1316.65
127,2025-03-27,1127,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",7,PROD-007,Teclado mecánico,3,559.57,1678.71,2995.36
127,2025-03-27,1127,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",17,PROD-017,USB 64GB,3,377.22,1131.66,4127.02
128,2025-03-16,1128,48,Cliente 48,5515434590,"Calle 34 #266, Ciudad CDMX",20,PROD-020,Cámara Web HD,4,1316.65,5266.6,5266.6
128,2025-03-16,1128,48,Cliente 48,5515434590,"Calle 34 #266, Ciudad CDMX",12,PROD-012,Impresora Epson,1,1025.26,1025.26,6291.86
128,2025-03-16,1128,48,Cliente 48,5515434590,"Calle 34 #266, Ciudad CDMX",16,PROD-016,Mouse inalámbrico,5,1016.59,5082.95,11374.81
128,2025-03-16,1128,48,Cliente 48,5515434590,"Calle 34 #266, Ciudad CDMX",7,PROD-007,Teclado mecánico,3,559.57,1678.71,13053.52
129,2025-07-27,1129,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",14,PROD-014,"Laptop HP 15""",2,189.08,378.16,378.16
129,2025-07-27,1129,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",10,PROD-010,Mouse inalámbrico,2,1025.44,2050.88,2429.04
129,2025-07-27,1129,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",20,PROD-020,Cámara Web HD,3,1316.65,3949.95,6378.99
129,2025-07-27,1129,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",18,PROD-018,USB 64GB,3,324.14,972.42,7351.41
129,2025-07-27,1129,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",3,PROD-003,USB 64GB,4,484.52,1938.08,9289.49
129,2025-07-27,1129,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",7,PROD-007,Teclado mecánico,3,559.57,1678.71,10968.2
130,2025-07-26,1130,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",10,PROD-010,Mouse inalámbrico,1,1025.44,1025.44,1025.44
130,2025-07-26,1130,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",18,PROD-018,USB 64GB,3,324.14,972.42,1997.86
130,2025-07-26,1130,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",11,PROD-011,Tablet Samsung,1,1391.98,1391.98,3389.84
130,2025-07-26,1130,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,1,559.57,559.57,3949.41
130,2025-07-26,1130,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,2,559.57,1119.14,5068.55
130,2025-07-26,1130,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,5184.66
131,2025-05-24,1131,29,Cliente 29,5559926479,"Calle 152 #90, Ciudad Monterrey",12,PROD-012,Impresora Epson,2,1025.26,2050.52,2050.52
131,2025-05-24,1131,29,Cliente 29,5559926479,"Calle 152 #90, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",4,189.08,756.32,2806.84
131,2025-05-24,1131,29,Cliente 29,5559926479,"Calle 152 #90, Ciudad Monterrey",16,PROD-016,Mouse inalámbrico,3,1016.59,3049.77,5856.61
131,2025-05-24,1131,29,Cliente 29,5559926479,"Calle 152 #90, Ciudad Monterrey",18,PROD-018,USB 64GB,1,324.14,324.14,6180.75
132,2025-02-08,1132,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,5301.28
132,2025-02-08,1132,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",16,PROD-016,Mouse inalámbrico,3,1016.59,3049.77,8351.05
133,2025-08-13,1133,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,1,1325.32,1325.32,1325.32
133,2025-08-13,1133,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",3,277.79,833.37,2158.69
133,2025-08-13,1133,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",3,PROD-003,USB 64GB,2,484.52,969.04,3127.73
134,2025-07-24,1134,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",6,PROD-006,USB 64GB,3,868.91,2606.73,2606.73
134,2025-07-24,1134,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,2722.84
134,2025-07-24,1134,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",5,PROD-005,Tablet Samsung,4,1366.69,5466.76,8189.6
134,2025-07-24,1134,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",18,PROD-018,USB 64GB,2,324.14,648.28,8837.88
134,2025-07-24,1134,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",18,PROD-018,USB 64GB,3,324.14,972.42,9810.3
134,2025-07-24,1134,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,16393.55
135,2025-02-02,1135,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,1,1325.32,1325.32,1325.32
135,2025-02-02,1135,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,7951.92
135,2025-02-02,1135,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",4,PROD-004,Tablet Samsung,4,1299.88,5199.52,13151.44
135,2025-02-02,1135,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",17,PROD-017,USB 64GB,5,377.22,1886.1,15037.54
